severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,991,SENATOR TAMMY DUCKWORTH,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|991|SENATOR TAMMY DUCKWORTH|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,992,INTERN COMPENSATION - DUCKWORTH,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|992|INTERN COMPENSATION - DUCKWORTH|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,993,SENATOR TAMMY DUCKWORTH,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|993|SENATOR TAMMY DUCKWORTH|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,993,SENATOR TAMMY DUCKWORTH,2024,BANNER ORGANIZATION TOTALS,28839.21,status=warn; banner=28839.21; parsed_body=21588.68. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|993|SENATOR TAMMY DUCKWORTH|2024|BANNER ORGANIZATION TOTALS|28839.21
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,995,INTERN COMPENSATION - DUCKWORTH,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|995|INTERN COMPENSATION - DUCKWORTH|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,996,SENATOR TAMMY DUCKWORTH,2025,BANNER ORGANIZATION TOTALS,2479160.41,status=warn; banner=2479160.41; parsed_body=2431585.85. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|996|SENATOR TAMMY DUCKWORTH|2025|BANNER ORGANIZATION TOTALS|2479160.41
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1008,SENATOR RICHARD J. DURBIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1008|SENATOR RICHARD J. DURBIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1008,SENATOR RICHARD J. DURBIN,2023,BANNER ORGANIZATION TOTALS,267.5,status=warn; banner=267.5; parsed_body=195.39. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1008|SENATOR RICHARD J. DURBIN|2023|BANNER ORGANIZATION TOTALS|267.5
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1009,INTERN COMPENSATION - DURBIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1009|INTERN COMPENSATION - DURBIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1010,SENATOR RICHARD J. DURBIN,2024,BANNER ORGANIZATION TOTALS,95281.38,status=warn; banner=95281.38; parsed_body=64267.84. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1010|SENATOR RICHARD J. DURBIN|2024|BANNER ORGANIZATION TOTALS|95281.38
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1015,INTERN COMPENSATION - DURBIN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1015|INTERN COMPENSATION - DURBIN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1016,SENATOR RICHARD J. DURBIN,2025,BANNER ORGANIZATION TOTALS,2221888.17,status=warn; banner=2221888.17; parsed_body=2199222.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1016|SENATOR RICHARD J. DURBIN|2025|BANNER ORGANIZATION TOTALS|2221888.17
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1023,SENATOR JONI ERNST,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1023|SENATOR JONI ERNST|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1023,SENATOR JONI ERNST,2023,BANNER ORGANIZATION TOTALS,70.5,status=warn; banner=70.5; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1023|SENATOR JONI ERNST|2023|BANNER ORGANIZATION TOTALS|70.5
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1024,INTERN COMPENSATION - ERNST,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1024|INTERN COMPENSATION - ERNST|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1025,SENATOR JONI ERNST,2024,BANNER NET PAYROLL,1481.33,status=fail; banner=1481.33; parsed_body=1200.77. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1025|SENATOR JONI ERNST|2024|BANNER NET PAYROLL|1481.33
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1025,SENATOR JONI ERNST,2024,BANNER ORGANIZATION TOTALS,26061.6,status=warn; banner=26061.6; parsed_body=13446.27. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1025|SENATOR JONI ERNST|2024|BANNER ORGANIZATION TOTALS|26061.6
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1030,INTERN COMPENSATION - ERNST,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1030|INTERN COMPENSATION - ERNST|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1031,SENATOR JONI ERNST,2025,BANNER NET PAYROLL,1852450.98,status=fail; banner=1852450.98; parsed_body=1852731.54. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1031|SENATOR JONI ERNST|2025|BANNER NET PAYROLL|1852450.98
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1031,SENATOR JONI ERNST,2025,BANNER ORGANIZATION TOTALS,1922978.32,status=warn; banner=1922978.32; parsed_body=1893488.69. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1031|SENATOR JONI ERNST|2025|BANNER ORGANIZATION TOTALS|1922978.32
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1047,SENATOR DIANNE FEINSTEIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1047|SENATOR DIANNE FEINSTEIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1048,INTERN COMPENSATION - FEINSTEIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1048|INTERN COMPENSATION - FEINSTEIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1049,SENATOR JOHN FETTERMAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1049|SENATOR JOHN FETTERMAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1050,INTERN COMPENSATION - FETTERMAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1050|INTERN COMPENSATION - FETTERMAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1051,SENATOR JOHN FETTERMAN,2024,BANNER ORGANIZATION TOTALS,83312.28,status=warn; banner=83312.28; parsed_body=51862.54. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1051|SENATOR JOHN FETTERMAN|2024|BANNER ORGANIZATION TOTALS|83312.28
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1054,INTERN COMPENSATION - FETTERMAN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1054|INTERN COMPENSATION - FETTERMAN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1055,SENATOR JOHN FETTERMAN,2025,BANNER ORGANIZATION TOTALS,2253587.41,status=warn; banner=2253587.41; parsed_body=2236456.83. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1055|SENATOR JOHN FETTERMAN|2025|BANNER ORGANIZATION TOTALS|2253587.41
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1071,SENATOR DEB FISCHER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1071|SENATOR DEB FISCHER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1072,INTERN COMPENSATION - FISCHER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1072|INTERN COMPENSATION - FISCHER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1073,SENATOR DEB FISCHER,2024,BANNER NET PAYROLL,768.84,status=fail; banner=768.84; parsed_body=567.84. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1073|SENATOR DEB FISCHER|2024|BANNER NET PAYROLL|768.84
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1073,SENATOR DEB FISCHER,2024,BANNER ORGANIZATION TOTALS,27390.13,status=warn; banner=27390.13; parsed_body=10190.75. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1073|SENATOR DEB FISCHER|2024|BANNER ORGANIZATION TOTALS|27390.13
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1075,INTERN COMPENSATION - FISCHER,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1075|INTERN COMPENSATION - FISCHER|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1076,SENATOR DEB FISCHER,2025,BANNER NET PAYROLL,1632117.98,status=fail; banner=1632117.98; parsed_body=1632318.98. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1076|SENATOR DEB FISCHER|2025|BANNER NET PAYROLL|1632117.98
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1076,SENATOR DEB FISCHER,2025,BANNER ORGANIZATION TOTALS,1756155.08,status=warn; banner=1756155.08; parsed_body=1672808.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1076|SENATOR DEB FISCHER|2025|BANNER ORGANIZATION TOTALS|1756155.08
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1083,SENATOR RUBEN GALLEGO,2025,BANNER ORGANIZATION TOTALS,653593.7,status=warn; banner=653593.7; parsed_body=627675.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1083|SENATOR RUBEN GALLEGO|2025|BANNER ORGANIZATION TOTALS|653593.7
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1086,SENATOR KIRSTEN GILLIBRAND,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1086|SENATOR KIRSTEN GILLIBRAND|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1086,SENATOR KIRSTEN GILLIBRAND,2023,BANNER ORGANIZATION TOTALS,289.43,status=warn; banner=289.43; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1086|SENATOR KIRSTEN GILLIBRAND|2023|BANNER ORGANIZATION TOTALS|289.43
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1087,INTERN COMPENSATION - GILLIBRAND,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1087|INTERN COMPENSATION - GILLIBRAND|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1088,SENATOR KIRSTEN GILLIBRAND,2024,BANNER ORGANIZATION TOTALS,225605.32,status=warn; banner=225605.32; parsed_body=161638.49. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1088|SENATOR KIRSTEN GILLIBRAND|2024|BANNER ORGANIZATION TOTALS|225605.32
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1095,INTERN COMPENSATION - GILLIBRAND,2024,BANNER NET PAYROLL,5000.0,status=banner_missing; banner=5000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1095|INTERN COMPENSATION - GILLIBRAND|2024|BANNER NET PAYROLL|5000.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1095,INTERN COMPENSATION - GILLIBRAND,2024,BANNER ORGANIZATION TOTALS,5000.0,status=warn; banner=5000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1095|INTERN COMPENSATION - GILLIBRAND|2024|BANNER ORGANIZATION TOTALS|5000.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1096,SENATOR KIRSTEN GILLIBRAND,2025,BANNER ORGANIZATION TOTALS,2223150.31,status=warn; banner=2223150.31; parsed_body=2176574.68. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1096|SENATOR KIRSTEN GILLIBRAND|2025|BANNER ORGANIZATION TOTALS|2223150.31
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1115,INTERN COMPENSATION - GILLIBRAND,2025,BANNER NET PAYROLL,53399.98,status=fail; banner=53399.98; parsed_body=58399.98. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1115|INTERN COMPENSATION - GILLIBRAND|2025|BANNER NET PAYROLL|53399.98
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1115,INTERN COMPENSATION - GILLIBRAND,2025,BANNER ORGANIZATION TOTALS,53399.98,status=warn; banner=53399.98; parsed_body=58399.98. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1115|INTERN COMPENSATION - GILLIBRAND|2025|BANNER ORGANIZATION TOTALS|53399.98
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1117,SENATOR LINDSEY GRAHAM,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1117|SENATOR LINDSEY GRAHAM|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1117,SENATOR LINDSEY GRAHAM,2023,BANNER ORGANIZATION TOTALS,1018.58,status=fail; banner=1018.58; parsed_body=1168.84. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1117|SENATOR LINDSEY GRAHAM|2023|BANNER ORGANIZATION TOTALS|1018.58
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1118,INTERN COMPENSATION - GRAHAM,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1118|INTERN COMPENSATION - GRAHAM|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1119,SENATOR LINDSEY GRAHAM,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1119|SENATOR LINDSEY GRAHAM|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1119,SENATOR LINDSEY GRAHAM,2024,BANNER ORGANIZATION TOTALS,36630.12,status=warn; banner=36630.12; parsed_body=15339.8. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1119|SENATOR LINDSEY GRAHAM|2024|BANNER ORGANIZATION TOTALS|36630.12
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1122,INTERN COMPENSATION - GRAHAM,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1122|INTERN COMPENSATION - GRAHAM|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1123,SENATOR LINDSEY GRAHAM,2025,BANNER ORGANIZATION TOTALS,1874472.58,status=warn; banner=1874472.58; parsed_body=1838484.54. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1123|SENATOR LINDSEY GRAHAM|2025|BANNER ORGANIZATION TOTALS|1874472.58
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1130,SENATOR CHARLES E. GRASSLEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1130|SENATOR CHARLES E. GRASSLEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1131,INTERN COMPENSATION - GRASSLEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1131|INTERN COMPENSATION - GRASSLEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1132,SENATOR CHARLES E. GRASSLEY,2024,BANNER ORGANIZATION TOTALS,92252.05,status=warn; banner=92252.05; parsed_body=70867.36. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1132|SENATOR CHARLES E. GRASSLEY|2024|BANNER ORGANIZATION TOTALS|92252.05
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1135,INTERN COMPENSATION - GRASSLEY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1135|INTERN COMPENSATION - GRASSLEY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1136,SENATOR CHARLES E. GRASSLEY,2025,BANNER ORGANIZATION TOTALS,1230549.97,status=warn; banner=1230549.97; parsed_body=1179012.24. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1136|SENATOR CHARLES E. GRASSLEY|2025|BANNER ORGANIZATION TOTALS|1230549.97
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1149,SENATOR BILL HAGERTY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1149|SENATOR BILL HAGERTY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1150,INTERN COMPENSATION - HAGERTY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1150|INTERN COMPENSATION - HAGERTY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1151,SENATOR BILL HAGERTY,2024,BANNER NET PAYROLL,3425.27,status=fail; banner=3425.27; parsed_body=216.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1151|SENATOR BILL HAGERTY|2024|BANNER NET PAYROLL|3425.27
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1151,SENATOR BILL HAGERTY,2024,BANNER ORGANIZATION TOTALS,22998.76,status=fail; banner=22998.76; parsed_body=9866.7. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1151|SENATOR BILL HAGERTY|2024|BANNER ORGANIZATION TOTALS|22998.76
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1154,INTERN COMPENSATION - HAGERTY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1154|INTERN COMPENSATION - HAGERTY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1155,SENATOR BILL HAGERTY,2025,BANNER NET PAYROLL,1954657.27,status=fail; banner=1954657.27; parsed_body=1962231.21. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1155|SENATOR BILL HAGERTY|2025|BANNER NET PAYROLL|1954657.27
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1155,SENATOR BILL HAGERTY,2025,BANNER ORGANIZATION TOTALS,2027508.02,status=warn; banner=2027508.02; parsed_body=2012963.01. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1155|SENATOR BILL HAGERTY|2025|BANNER ORGANIZATION TOTALS|2027508.02
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1167,SENATOR MAGGIE HASSAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1167|SENATOR MAGGIE HASSAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1168,INTERN COMPENSATION - HASSAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1168|INTERN COMPENSATION - HASSAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1169,SENATOR MAGGIE HASSAN,2024,BANNER ORGANIZATION TOTALS,67068.4,status=warn; banner=67068.4; parsed_body=8059.59. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1169|SENATOR MAGGIE HASSAN|2024|BANNER ORGANIZATION TOTALS|67068.4
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1171,INTERN COMPENSATION - HASSAN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1171|INTERN COMPENSATION - HASSAN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1172,SENATOR MAGGIE HASSAN,2025,BANNER ORGANIZATION TOTALS,1802233.35,status=warn; banner=1802233.35; parsed_body=1791181.26. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1172|SENATOR MAGGIE HASSAN|2025|BANNER ORGANIZATION TOTALS|1802233.35
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1181,SENATOR JOSH HAWLEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1181|SENATOR JOSH HAWLEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1182,INTERN COMPENSATION - HAWLEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1182|INTERN COMPENSATION - HAWLEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1183,SENATOR JOSH HAWLEY,2024,BANNER ORGANIZATION TOTALS,35942.86,status=warn; banner=35942.86; parsed_body=3894.83. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1183|SENATOR JOSH HAWLEY|2024|BANNER ORGANIZATION TOTALS|35942.86
